departamentos,programatica1_ano,key_fecha,vaccine_header,doses_aplicadas,pct_cobertura
BARRANQUILLA,21844,3,tdap_unica_dosis_en_cada_embarazo,17656,0.81
BOGOTA D.C.,105191,3,bcg_dosis_unica,101990,0.97
BOGOTA D.C.,105191,3,hb_d_unica,102118,0.97
BOGOTA D.C.,105191,3,antipolio_1ras_dosis,88109,0.84
BOGOTA D.C.,105191,3,vop_3_dosis,90247,0.86
BOGOTA D.C.,105191,3,penta_1ras_dosis,87999,0.84
BOGOTA D.C.,105191,3,penta_2das_dosis,89256,0.85
BOGOTA D.C.,105191,3,penta_3ras_dosis,90293,0.86
BOGOTA D.C.,105191,3,rotavirus_1ra_dosis,86624,0.82
BOGOTA D.C.,105191,3,rotavirus_2da_dosis,87097,0.83
BOGOTA D.C.,105191,3,flu_1ra_dosis,61012,0.58
BOGOTA D.C.,105191,3,flu_2da_dosis,44525,0.42
BOGOTA D.C.,105191,3,neumo_1ra_dosis,89852,0.85
BOGOTA D.C.,105191,3,neumo_2da_dosis,90885,0.86
BOGOTA D.C.,105191,3,srp_u_dosis,94619,0.9
BOGOTA D.C.,105191,3,varicela_u_dosis,95189,0.9
BOGOTA D.C.,105191,3,fa_u_dosis,84108,0.8
BOGOTA D.C.,105191,3,neumo_m12_ref,92243,0.88
BOGOTA D.C.,105191,3,vop_1er_ref,85234,0.81
BOGOTA D.C.,105191,3,dpt_1er_ref,85283,0.81
BOGOTA D.C.,105191,3,vop_2do_ref,93458,0.89
BOGOTA D.C.,105191,3,dpt_5an_2do_ref,93544,0.89
BOGOTA D.C.,105191,3,srp_5anosref,94598,0.9
BOGOTA D.C.,105191,3,tdap_unica_dosis_en_cada_embarazo,83019,0.79
BOLIVAR,21923,3,bcg_dosis_unica,10641,0.49
BOLIVAR,21923,3,hb_d_unica,10193,0.46
BOLIVAR,21923,3,antipolio_1ras_dosis,18532,0.85
BOLIVAR,21923,3,vop_3_dosis,18825,0.86
BOLIVAR,21923,3,penta_1ras_dosis,18391,0.84
BOLIVAR,21923,3,penta_2das_dosis,18660,0.85
BOLIVAR,21923,3,penta_3ras_dosis,18767,0.86
BOLIVAR,21923,3,rotavirus_1ra_dosis,17806,0.81
BOLIVAR,21923,3,rotavirus_2da_dosis,17887,0.82
BOLIVAR,21923,3,flu_1ra_dosis,17900,0.82
BOLIVAR,21923,3,flu_2da_dosis,13075,0.6
BOLIVAR,21923,3,neumo_1ra_dosis,18754,0.86
BOLIVAR,21923,3,neumo_2da_dosis,19065,0.87
BOLIVAR,21923,3,srp_u_dosis,20020,0.91
BOLIVAR,21923,3,varicela_u_dosis,19970,0.91
BOLIVAR,21923,3,fa_u_dosis,16338,0.75
BOLIVAR,21923,3,neumo_m12_ref,19829,0.9
BOLIVAR,21923,3,vop_1er_ref,17751,0.81
BOLIVAR,21923,3,dpt_1er_ref,17907,0.82
BOLIVAR,21923,3,vop_2do_ref,18549,0.85
BOLIVAR,21923,3,dpt_5an_2do_ref,18859,0.86
BOLIVAR,21923,3,srp_5anosref,18407,0.84
BOLIVAR,21923,3,tdap_unica_dosis_en_cada_embarazo,15716,0.72
CARTAGENA,19588,3,bcg_dosis_unica,19157,0.98
CARTAGENA,19588,3,hb_d_unica,19154,0.98
CARTAGENA,19588,3,antipolio_1ras_dosis,18117,0.92
CARTAGENA,19588,3,vop_3_dosis,17605,0.9
CARTAGENA,19588,3,penta_1ras_dosis,18207,0.93
CARTAGENA,19588,3,penta_2das_dosis,18095,0.92
CARTAGENA,19588,3,penta_3ras_dosis,17604,0.9
CARTAGENA,19588,3,rotavirus_1ra_dosis,17534,0.9
CARTAGENA,19588,3,rotavirus_2da_dosis,17398,0.89
CARTAGENA,19588,3,flu_1ra_dosis,15277,0.78
CARTAGENA,19588,3,flu_2da_dosis,11695,0.6
CARTAGENA,19588,3,neumo_1ra_dosis,19612,1.0
CARTAGENA,19588,3,neumo_2da_dosis,18949,0.97
CARTAGENA,19588,3,srp_u_dosis,19222,0.98
CARTAGENA,19588,3,varicela_u_dosis,19048,0.97
CARTAGENA,19588,3,fa_u_dosis,15356,0.78
CARTAGENA,19588,3,neumo_m12_ref,19055,0.97
CARTAGENA,19588,3,vop_1er_ref,15373,0.78
CARTAGENA,19588,3,dpt_1er_ref,15394,0.79
CARTAGENA,19588,3,vop_2do_ref,16901,0.86
CARTAGENA,19588,3,dpt_5an_2do_ref,16911,0.86
CARTAGENA,19588,3,srp_5anosref,17150,0.88
CARTAGENA,19588,3,tdap_unica_dosis_en_cada_embarazo,15634,0.8
BOYACA,15751,3,bcg_dosis_unica,13822,0.88
BOYACA,15751,3,hb_d_unica,13737,0.87
BOYACA,15751,3,antipolio_1ras_dosis,14420,0.92
BOYACA,15751,3,vop_3_dosis,14643,0.93
BOYACA,15751,3,penta_1ras_dosis,14422,0.92
BOYACA,15751,3,penta_2das_dosis,14452,0.92
BOYACA,15751,3,penta_3ras_dosis,14639,0.93
BOYACA,15751,3,rotavirus_1ra_dosis,14301,0.91
BOYACA,15751,3,rotavirus_2da_dosis,14350,0.91
BOYACA,15751,3,flu_1ra_dosis,13105,0.83
BOYACA,15751,3,flu_2da_dosis,12075,0.77
BOYACA,15751,3,neumo_1ra_dosis,14445,0.92
BOYACA,15751,3,neumo_2da_dosis,14489,0.92
BOYACA,15751,3,srp_u_dosis,15240,0.97
BOYACA,15751,3,varicela_u_dosis,15221,0.97
BOYACA,15751,3,fa_u_dosis,14912,0.95
BOYACA,15751,3,neumo_m12_ref,15164,0.96
BOYACA,15751,3,vop_1er_ref,14863,0.94
BOYACA,15751,3,dpt_1er_ref,14860,0.94
BOYACA,15751,3,vop_2do_ref,16570,1.05
BOYACA,15751,3,dpt_5an_2do_ref,16569,1.05
BOYACA,15751,3,srp_5anosref,16603,1.05
BOYACA,15751,3,tdap_unica_dosis_en_cada_embarazo,12577,0.8
CALDAS,10331,3,bcg_dosis_unica,8759,0.85
CALDAS,10331,3,hb_d_unica,8686,0.84
CALDAS,10331,3,antipolio_1ras_dosis,8882,0.86
CALDAS,10331,3,vop_3_dosis,9887,0.96
CALDAS,10331,3,penta_1ras_dosis,8780,0.85
CALDAS,10331,3,penta_2das_dosis,8909,0.86
CALDAS,10331,3,penta_3ras_dosis,9848,0.95
CALDAS,10331,3,rotavirus_1ra_dosis,8767,0.85
CALDAS,10331,3,rotavirus_2da_dosis,9491,0.92
CALDAS,10331,3,flu_1ra_dosis,8424,0.82
CALDAS,10331,3,flu_2da_dosis,7074,0.68
CALDAS,10331,3,neumo_1ra_dosis,8844,0.86
CALDAS,10331,3,neumo_2da_dosis,9892,0.96
CALDAS,10331,3,srp_u_dosis,9994,0.97
CALDAS,10331,3,varicela_u_dosis,9981,0.97
CALDAS,10331,3,fa_u_dosis,9632,0.93
CALDAS,10331,3,neumo_m12_ref,9800,0.95
CALDAS,10331,3,vop_1er_ref,9022,0.87
CALDAS,10331,3,dpt_1er_ref,9124,0.88
CALDAS,10331,3,vop_2do_ref,9641,0.93
CALDAS,10331,3,dpt_5an_2do_ref,9738,0.94
CALDAS,10331,3,srp_5anosref,9018,0.87
CALDAS,10331,3,tdap_unica_dosis_en_cada_embarazo,11263,1.09
CAQUETA,7870,3,bcg_dosis_unica,7285,0.93
CAQUETA,7870,3,hb_d_unica,7070,0.9
CAQUETA,7870,3,antipolio_1ras_dosis,7177,0.91
CAQUETA,7870,3,vop_3_dosis,6819,0.87
CAQUETA,7870,3,penta_1ras_dosis,7177,0.91
CAQUETA,7870,3,penta_2das_dosis,7044,0.9
CAQUETA,7870,3,penta_3ras_dosis,6823,0.87
CAQUETA,7870,3,rotavirus_1ra_dosis,6747,0.86
CAQUETA,7870,3,rotavirus_2da_dosis,6738,0.86
CAQUETA,7870,3,flu_1ra_dosis,6646,0.84
CAQUETA,7870,3,flu_2da_dosis,5157,0.66
CAQUETA,7870,3,neumo_1ra_dosis,7185,0.91
CAQUETA,7870,3,neumo_2da_dosis,7046,0.9
CAQUETA,7870,3,srp_u_dosis,7325,0.93
CAQUETA,7870,3,varicela_u_dosis,7315,0.93
CAQUETA,7870,3,fa_u_dosis,7635,0.97
CAQUETA,7870,3,neumo_m12_ref,7160,0.91
CAQUETA,7870,3,vop_1er_ref,6216,0.79
CAQUETA,7870,3,dpt_1er_ref,6216,0.79
CAQUETA,7870,3,vop_2do_ref,7022,0.89
CAQUETA,7870,3,dpt_5an_2do_ref,7021,0.89
CAQUETA,7870,3,srp_5anosref,7076,0.9
CAQUETA,7870,3,tdap_unica_dosis_en_cada_embarazo,6217,0.79
CASANARE,7411,3,bcg_dosis_unica,6053,0.82
CASANARE,7411,3,hb_d_unica,5982,0.81
CASANARE,7411,3,antipolio_1ras_dosis,6461,0.87
CASANARE,7411,3,vop_3_dosis,6500,0.88
CASANARE,7411,3,penta_1ras_dosis,6471,0.87
CASANARE,7411,3,penta_2das_dosis,6601,0.89
CASANARE,7411,3,penta_3ras_dosis,6497,0.88
CASANARE,7411,3,rotavirus_1ra_dosis,6405,0.86
CASANARE,7411,3,rotavirus_2da_dosis,6533,0.88
CASANARE,7411,3,flu_1ra_dosis,6287,0.85
CASANARE,7411,3,flu_2da_dosis,5203,0.7
CASANARE,7411,3,neumo_1ra_dosis,6469,0.87
CASANARE,7411,3,neumo_2da_dosis,6565,0.89
CASANARE,7411,3,srp_u_dosis,6835,0.92
CASANARE,7411,3,varicela_u_dosis,6827,0.92
CASANARE,7411,3,fa_u_dosis,7037,0.95
CASANARE,7411,3,neumo_m12_ref,6846,0.92
CASANARE,7411,3,vop_1er_ref,6613,0.89
CASANARE,7411,3,dpt_1er_ref,6612,0.89
CASANARE,7411,3,vop_2do_ref,7057,0.95
CASANARE,7411,3,dpt_5an_2do_ref,7056,0.95
CASANARE,7411,3,srp_5anosref,7055,0.95
CASANARE,7411,3,tdap_unica_dosis_en_cada_embarazo,5460,0.74
CAUCA,22724,3,bcg_dosis_unica,16596,0.73
CAUCA,22724,3,hb_d_unica,16216,0.71
CAUCA,22724,3,antipolio_1ras_dosis,19546,0.86
CAUCA,22724,3,vop_3_dosis,20543,0.9
CAUCA,22724,3,penta_1ras_dosis,19548,0.86
CAUCA,22724,3,penta_2das_dosis,19797,0.87
CAUCA,22724,3,penta_3ras_dosis,20547,0.9
CAUCA,22724,3,rotavirus_1ra_dosis,19020,0.84
CAUCA,22724,3,rotavirus_2da_dosis,19352,0.85
CAUCA,22724,3,flu_1ra_dosis,18890,0.83
CAUCA,22724,3,flu_2da_dosis,14340,0.63
CAUCA,22724,3,neumo_1ra_dosis,19571,0.86
CAUCA,22724,3,neumo_2da_dosis,19960,0.88
CAUCA,22724,3,srp_u_dosis,21279,0.94
CAUCA,22724,3,varicela_u_dosis,21097,0.93
CAUCA,22724,3,fa_u_dosis,18806,0.83
CAUCA,22724,3,neumo_m12_ref,21362,0.94
CAUCA,22724,3,vop_1er_ref,18884,0.83
CAUCA,22724,3,dpt_1er_ref,18896,0.83
CAUCA,22724,3,vop_2do_ref,20863,0.92
CAUCA,22724,3,dpt_5an_2do_ref,20845,0.92
CAUCA,22724,3,srp_5anosref,20858,0.92
CAUCA,22724,3,tdap_unica_dosis_en_cada_embarazo,16179,0.71
CESAR,23773,3,bcg_dosis_unica,22214,0.93
CESAR,23773,3,hb_d_unica,21469,0.9
CESAR,23773,3,antipolio_1ras_dosis,23437,0.99
CESAR,23773,3,vop_3_dosis,22560,0.95
CESAR,23773,3,penta_1ras_dosis,23433,0.99
CESAR,23773,3,penta_2das_dosis,23095,0.97
CESAR,23773,3,penta_3ras_dosis,22573,0.95
CESAR,23773,3,rotavirus_1ra_dosis,21520,0.91
CESAR,23773,3,rotavirus_2da_dosis,20946,0.88
CESAR,23773,3,flu_1ra_dosis,20959,0.88
CESAR,23773,3,flu_2da_dosis,15682,0.66
CESAR,23773,3,neumo_1ra_dosis,25013,1.05
CESAR,23773,3,neumo_2da_dosis,23750,1.0
CESAR,23773,3,srp_u_dosis,24429,1.03
CESAR,23773,3,varicela_u_dosis,24178,1.02
CESAR,23773,3,fa_u_dosis,21647,0.91
CESAR,23773,3,neumo_m12_ref,23830,1.0
CESAR,23773,3,vop_1er_ref,20559,0.86
CESAR,23773,3,dpt_1er_ref,20519,0.86
CESAR,23773,3,vop_2do_ref,22543,0.95
CESAR,23773,3,dpt_5an_2do_ref,22464,0.94
CESAR,23773,3,srp_5anosref,22564,0.95
CESAR,23773,3,tdap_unica_dosis_en_cada_embarazo,20879,0.88
CHOCO,11304,3,bcg_dosis_unica,9441,0.84
CHOCO,11304,3,hb_d_unica,7096,0.63
CHOCO,11304,3,antipolio_1ras_dosis,10886,0.96
CHOCO,11304,3,vop_3_dosis,9192,0.81
CHOCO,11304,3,penta_1ras_dosis,10889,0.96
CHOCO,11304,3,penta_2das_dosis,10000,0.88
CHOCO,11304,3,penta_3ras_dosis,9199,0.81
CHOCO,11304,3,rotavirus_1ra_dosis,8622,0.76
CHOCO,11304,3,rotavirus_2da_dosis,8446,0.75
CHOCO,11304,3,flu_1ra_dosis,9353,0.83
CHOCO,11304,3,flu_2da_dosis,5556,0.49
CHOCO,11304,3,neumo_1ra_dosis,10798,0.96
CHOCO,11304,3,neumo_2da_dosis,9948,0.88
CHOCO,11304,3,srp_u_dosis,10747,0.95
CHOCO,11304,3,varicela_u_dosis,10841,0.96
CHOCO,11304,3,fa_u_dosis,11099,0.98
CHOCO,11304,3,neumo_m12_ref,10169,0.9
CHOCO,11304,3,vop_1er_ref,6780,0.6
CHOCO,11304,3,dpt_1er_ref,6781,0.6
CHOCO,11304,3,vop_2do_ref,8816,0.78
CHOCO,11304,3,dpt_5an_2do_ref,8815,0.78
CHOCO,11304,3,srp_5anosref,8878,0.79
CHOCO,11304,3,tdap_unica_dosis_en_cada_embarazo,6937,0.61
CORDOBA,32140,3,bcg_dosis_unica,26796,0.83
CORDOBA,32140,3,hb_d_unica,26063,0.81
CORDOBA,32140,3,antipolio_1ras_dosis,27894,0.87
CORDOBA,32140,3,vop_3_dosis,27831,0.87
CORDOBA,32140,3,penta_1ras_dosis,27829,0.87
CORDOBA,32140,3,penta_2das_dosis,27914,0.87
CORDOBA,32140,3,penta_3ras_dosis,27811,0.87
CORDOBA,32140,3,rotavirus_1ra_dosis,27204,0.85
CORDOBA,32140,3,rotavirus_2da_dosis,27417,0.85
CORDOBA,32140,3,flu_1ra_dosis,26537,0.83
CORDOBA,32140,3,flu_2da_dosis,20960,0.65
CORDOBA,32140,3,neumo_1ra_dosis,27915,0.87
CORDOBA,32140,3,neumo_2da_dosis,27938,0.87
CORDOBA,32140,3,srp_u_dosis,29019,0.9
CORDOBA,32140,3,varicela_u_dosis,28999,0.9
CORDOBA,32140,3,fa_u_dosis,27002,0.84
CORDOBA,32140,3,neumo_m12_ref,28682,0.89
CORDOBA,32140,3,vop_1er_ref,26943,0.84
CORDOBA,32140,3,dpt_1er_ref,27030,0.84
CORDOBA,32140,3,vop_2do_ref,28619,0.89
CORDOBA,32140,3,dpt_5an_2do_ref,28658,0.89
CORDOBA,32140,3,srp_5anosref,28656,0.89
CORDOBA,32140,3,tdap_unica_dosis_en_cada_embarazo,24452,0.76
CUNDINAMARCA,36013,3,bcg_dosis_unica,17249,0.48
CUNDINAMARCA,36013,3,hb_d_unica,17132,0.48
CUNDINAMARCA,36013,3,antipolio_1ras_dosis,31368,0.87
CUNDINAMARCA,36013,3,vop_3_dosis,33684,0.94
CUNDINAMARCA,36013,3,penta_1ras_dosis,31361,0.87
CUNDINAMARCA,36013,3,penta_2das_dosis,32643,0.91
CUNDINAMARCA,36013,3,penta_3ras_dosis,33683,0.94
CUNDINAMARCA,36013,3,rotavirus_1ra_dosis,31053,0.86
CUNDINAMARCA,36013,3,rotavirus_2da_dosis,32361,0.9
CUNDINAMARCA,36013,3,flu_1ra_dosis,29321,0.81
CUNDINAMARCA,36013,3,flu_2da_dosis,20636,0.57
CUNDINAMARCA,36013,3,neumo_1ra_dosis,31528,0.88
CUNDINAMARCA,36013,3,neumo_2da_dosis,32691,0.91
CUNDINAMARCA,36013,3,srp_u_dosis,35425,0.98
CUNDINAMARCA,36013,3,varicela_u_dosis,35601,0.99
CUNDINAMARCA,36013,3,fa_u_dosis,32690,0.91
CUNDINAMARCA,36013,3,neumo_m12_ref,35324,0.98
CUNDINAMARCA,36013,3,vop_1er_ref,32802,0.91
CUNDINAMARCA,36013,3,dpt_1er_ref,32850,0.91
CUNDINAMARCA,36013,3,vop_2do_ref,35614,0.99
CUNDINAMARCA,36013,3,dpt_5an_2do_ref,35720,0.99
CUNDINAMARCA,36013,3,srp_5anosref,35729,0.99
CUNDINAMARCA,36013,3,tdap_unica_dosis_en_cada_embarazo,25694,0.71
GUAINIA,884,3,bcg_dosis_unica,1048,1.19
GUAINIA,884,3,hb_d_unica,868,0.98
GUAINIA,884,3,antipolio_1ras_dosis,1034,1.17
GUAINIA,884,3,vop_3_dosis,893,1.01
GUAINIA,884,3,penta_1ras_dosis,1033,1.17
GUAINIA,884,3,penta_2das_dosis,943,1.07
GUAINIA,884,3,penta_3ras_dosis,893,1.01
GUAINIA,884,3,rotavirus_1ra_dosis,822,0.93
GUAINIA,884,3,rotavirus_2da_dosis,789,0.89
GUAINIA,884,3,flu_1ra_dosis,790,0.89
GUAINIA,884,3,flu_2da_dosis,552,0.62
GUAINIA,884,3,neumo_1ra_dosis,1044,1.18
GUAINIA,884,3,neumo_2da_dosis,938,1.06
GUAINIA,884,3,srp_u_dosis,1032,1.17
GUAINIA,884,3,varicela_u_dosis,1019,1.15
GUAINIA,884,3,fa_u_dosis,1045,1.18
GUAINIA,884,3,neumo_m12_ref,946,1.07
GUAINIA,884,3,vop_1er_ref,648,0.73
GUAINIA,884,3,dpt_1er_ref,649,0.73
GUAINIA,884,3,vop_2do_ref,828,0.94
GUAINIA,884,3,dpt_5an_2do_ref,830,0.94
GUAINIA,884,3,srp_5anosref,847,0.96
GUAINIA,884,3,tdap_unica_dosis_en_cada_embarazo,681,0.77
GUAVIARE,1386,3,bcg_dosis_unica,1331,0.96
GUAVIARE,1386,3,hb_d_unica,1296,0.94
GUAVIARE,1386,3,antipolio_1ras_dosis,1322,0.95
GUAVIARE,1386,3,vop_3_dosis,1368,0.99
GUAVIARE,1386,3,penta_1ras_dosis,1322,0.95
GUAVIARE,1386,3,penta_2das_dosis,1340,0.97
GUAVIARE,1386,3,penta_3ras_dosis,1370,0.99
GUAVIARE,1386,3,rotavirus_1ra_dosis,1261,0.91
GUAVIARE,1386,3,rotavirus_2da_dosis,1285,0.93
GUAVIARE,1386,3,flu_1ra_dosis,1000,0.72
GUAVIARE,1386,3,flu_2da_dosis,884,0.64
GUAVIARE,1386,3,neumo_1ra_dosis,1328,0.96
GUAVIARE,1386,3,neumo_2da_dosis,1357,0.98
GUAVIARE,1386,3,srp_u_dosis,1403,1.01
GUAVIARE,1386,3,varicela_u_dosis,1410,1.02
GUAVIARE,1386,3,fa_u_dosis,1435,1.04
GUAVIARE,1386,3,neumo_m12_ref,1419,1.02
GUAVIARE,1386,3,vop_1er_ref,1220,0.88
GUAVIARE,1386,3,dpt_1er_ref,1221,0.88
GUAVIARE,1386,3,vop_2do_ref,1336,0.96
GUAVIARE,1386,3,dpt_5an_2do_ref,1336,0.96
GUAVIARE,1386,3,srp_5anosref,1343,0.97
GUAVIARE,1386,3,tdap_unica_dosis_en_cada_embarazo,1183,0.85
HUILA,20502,3,bcg_dosis_unica,19127,0.93
HUILA,20502,3,hb_d_unica,19130,0.93
HUILA,20502,3,antipolio_1ras_dosis,18631,0.91
HUILA,20502,3,vop_3_dosis,18544,0.9
HUILA,20502,3,penta_1ras_dosis,18627,0.91
HUILA,20502,3,penta_2das_dosis,18699,0.91
HUILA,20502,3,penta_3ras_dosis,18541,0.9
HUILA,20502,3,rotavirus_1ra_dosis,18406,0.9
HUILA,20502,3,rotavirus_2da_dosis,18514,0.9
HUILA,20502,3,flu_1ra_dosis,16158,0.79
HUILA,20502,3,flu_2da_dosis,13220,0.64
HUILA,20502,3,neumo_1ra_dosis,18614,0.91
HUILA,20502,3,neumo_2da_dosis,18676,0.91
HUILA,20502,3,srp_u_dosis,19559,0.95
HUILA,20502,3,varicela_u_dosis,19414,0.95
HUILA,20502,3,fa_u_dosis,18310,0.89
HUILA,20502,3,neumo_m12_ref,19414,0.95
HUILA,20502,3,vop_1er_ref,18483,0.9
HUILA,20502,3,dpt_1er_ref,18478,0.9
HUILA,20502,3,vop_2do_ref,19904,0.97
HUILA,20502,3,dpt_5an_2do_ref,19907,0.97
HUILA,20502,3,srp_5anosref,19935,0.97
HUILA,20502,3,tdap_unica_dosis_en_cada_embarazo,16948,0.83
LA_GUAJIRA,21574,3,bcg_dosis_unica,21362,0.99
LA_GUAJIRA,21574,3,hb_d_unica,19727,0.91
LA_GUAJIRA,21574,3,antipolio_1ras_dosis,21130,0.98
LA_GUAJIRA,21574,3,vop_3_dosis,19098,0.89
LA_GUAJIRA,21574,3,penta_1ras_dosis,21134,0.98
LA_GUAJIRA,21574,3,penta_2das_dosis,19525,0.91
LA_GUAJIRA,21574,3,penta_3ras_dosis,19096,0.89
LA_GUAJIRA,21574,3,rotavirus_1ra_dosis,18444,0.85
LA_GUAJIRA,21574,3,rotavirus_2da_dosis,17678,0.82
LA_GUAJIRA,21574,3,flu_1ra_dosis,18662,0.87
LA_GUAJIRA,21574,3,flu_2da_dosis,12509,0.58
LA_GUAJIRA,21574,3,neumo_1ra_dosis,21873,1.01
LA_GUAJIRA,21574,3,neumo_2da_dosis,19797,0.92
LA_GUAJIRA,21574,3,srp_u_dosis,20981,0.97
LA_GUAJIRA,21574,3,varicela_u_dosis,20701,0.96
LA_GUAJIRA,21574,3,fa_u_dosis,14063,0.65
LA_GUAJIRA,21574,3,neumo_m12_ref,20194,0.94
LA_GUAJIRA,21574,3,vop_1er_ref,14174,0.66
LA_GUAJIRA,21574,3,dpt_1er_ref,14177,0.66
LA_GUAJIRA,21574,3,vop_2do_ref,17215,0.8
LA_GUAJIRA,21574,3,dpt_5an_2do_ref,17229,0.8
LA_GUAJIRA,21574,3,srp_5anosref,17221,0.8
LA_GUAJIRA,21574,3,tdap_unica_dosis_en_cada_embarazo,14547,0.67
MAGDALENA,17950,3,bcg_dosis_unica,13561,0.76
MAGDALENA,17950,3,hb_d_unica,13135,0.73
MAGDALENA,17950,3,antipolio_1ras_dosis,16313,0.91
MAGDALENA,17950,3,vop_3_dosis,16302,0.91
MAGDALENA,17950,3,penta_1ras_dosis,16315,0.91
MAGDALENA,17950,3,penta_2das_dosis,16360,0.91
MAGDALENA,17950,3,penta_3ras_dosis,16293,0.91
MAGDALENA,17950,3,rotavirus_1ra_dosis,15692,0.87
MAGDALENA,17950,3,rotavirus_2da_dosis,15861,0.88
MAGDALENA,17950,3,flu_1ra_dosis,14206,0.79
MAGDALENA,17950,3,flu_2da_dosis,10411,0.58
MAGDALENA,17950,3,neumo_1ra_dosis,16370,0.91
MAGDALENA,17950,3,neumo_2da_dosis,16317,0.91
MAGDALENA,17950,3,srp_u_dosis,17056,0.95
MAGDALENA,17950,3,varicela_u_dosis,17095,0.95
MAGDALENA,17950,3,fa_u_dosis,15466,0.86
MAGDALENA,17950,3,neumo_m12_ref,16870,0.94
MAGDALENA,17950,3,vop_1er_ref,15387,0.86
MAGDALENA,17950,3,dpt_1er_ref,15357,0.86
MAGDALENA,17950,3,vop_2do_ref,16423,0.91
MAGDALENA,17950,3,dpt_5an_2do_ref,16442,0.92
MAGDALENA,17950,3,srp_5anosref,16442,0.92
MAGDALENA,17950,3,tdap_unica_dosis_en_cada_embarazo,13323,0.74
SANTA MARTA,9130,3,bcg_dosis_unica,8574,0.94
SANTA MARTA,9130,3,hb_d_unica,8192,0.9
SANTA MARTA,9130,3,antipolio_1ras_dosis,8466,0.93
SANTA MARTA,9130,3,vop_3_dosis,7941,0.87
SANTA MARTA,9130,3,penta_1ras_dosis,8394,0.92
SANTA MARTA,9130,3,penta_2das_dosis,8247,0.9
SANTA MARTA,9130,3,penta_3ras_dosis,7956,0.87
SANTA MARTA,9130,3,rotavirus_1ra_dosis,7970,0.87
SANTA MARTA,9130,3,rotavirus_2da_dosis,7746,0.85
SANTA MARTA,9130,3,flu_1ra_dosis,6992,0.77
SANTA MARTA,9130,3,flu_2da_dosis,4710,0.52
SANTA MARTA,9130,3,neumo_1ra_dosis,8240,0.9
SANTA MARTA,9130,3,neumo_2da_dosis,8103,0.89
SANTA MARTA,9130,3,srp_u_dosis,8400,0.92
SANTA MARTA,9130,3,varicela_u_dosis,8275,0.91
SANTA MARTA,9130,3,fa_u_dosis,7181,0.79
SANTA MARTA,9130,3,neumo_m12_ref,7823,0.86
SANTA MARTA,9130,3,vop_1er_ref,7179,0.79
SANTA MARTA,9130,3,dpt_1er_ref,7389,0.81
SANTA MARTA,9130,3,vop_2do_ref,7473,0.82
SANTA MARTA,9130,3,dpt_5an_2do_ref,7651,0.84
SANTA MARTA,9130,3,srp_5anosref,7462,0.82
SANTA MARTA,9130,3,tdap_unica_dosis_en_cada_embarazo,6602,0.72
META,16307,3,bcg_dosis_unica,15334,0.94
META,16307,3,hb_d_unica,15376,0.94
META,16307,3,antipolio_1ras_dosis,14829,0.91
META,16307,3,vop_3_dosis,14453,0.89
META,16307,3,penta_1ras_dosis,14849,0.91
META,16307,3,penta_2das_dosis,14819,0.91
META,16307,3,penta_3ras_dosis,14425,0.88
META,16307,3,rotavirus_1ra_dosis,14364,0.88
META,16307,3,rotavirus_2da_dosis,14473,0.89
META,16307,3,flu_1ra_dosis,11777,0.72
META,16307,3,flu_2da_dosis,8358,0.51
META,16307,3,neumo_1ra_dosis,15512,0.95
META,16307,3,neumo_2da_dosis,15739,0.97
META,16307,3,srp_u_dosis,15395,0.94
META,16307,3,varicela_u_dosis,15392,0.94
META,16307,3,fa_u_dosis,15823,0.97
META,16307,3,neumo_m12_ref,16054,0.98
META,16307,3,vop_1er_ref,14171,0.87
META,16307,3,dpt_1er_ref,14171,0.87
META,16307,3,vop_2do_ref,14894,0.91
META,16307,3,dpt_5an_2do_ref,14786,0.91
META,16307,3,srp_5anosref,14901,0.91
META,16307,3,tdap_unica_dosis_en_cada_embarazo,12268,0.75
NARIÑO,21730,3,bcg_dosis_unica,18534,0.85
NARIÑO,21730,3,hb_d_unica,18082,0.83
NARIÑO,21730,3,antipolio_1ras_dosis,18614,0.86
NARIÑO,21730,3,vop_3_dosis,18259,0.84
NARIÑO,21730,3,penta_1ras_dosis,18617,0.86
NARIÑO,21730,3,penta_2das_dosis,18486,0.85
NARIÑO,21730,3,penta_3ras_dosis,18253,0.84
NARIÑO,21730,3,rotavirus_1ra_dosis,18039,0.83
NARIÑO,21730,3,rotavirus_2da_dosis,18072,0.83
NARIÑO,21730,3,flu_1ra_dosis,15030,0.69
NARIÑO,21730,3,flu_2da_dosis,13041,0.6
NARIÑO,21730,3,neumo_1ra_dosis,18726,0.86
NARIÑO,21730,3,neumo_2da_dosis,18518,0.85
NARIÑO,21730,3,srp_u_dosis,19585,0.9
NARIÑO,21730,3,varicela_u_dosis,19691,0.91
NARIÑO,21730,3,fa_u_dosis,18065,0.83
NARIÑO,21730,3,neumo_m12_ref,19386,0.89
NARIÑO,21730,3,vop_1er_ref,18156,0.84
NARIÑO,21730,3,dpt_1er_ref,18162,0.84
NARIÑO,21730,3,vop_2do_ref,19227,0.88
NARIÑO,21730,3,dpt_5an_2do_ref,19209,0.88
NARIÑO,21730,3,srp_5anosref,19236,0.89
NARIÑO,21730,3,tdap_unica_dosis_en_cada_embarazo,15901,0.73
NORTE_DE_SANTANDER,24173,3,bcg_dosis_unica,20619,0.85
NORTE_DE_SANTANDER,24173,3,hb_d_unica,20311,0.84
